,Unnamed: 0,stim1_location,stim2_location,response1_area1,responsestrength1_area1,reactivation_area1,REACT1,response2_area1,responsestrength2_area1,response1_area2,responsestrength1_area2,reactivation_area2,REACT2,reactstrength_area1,reactstrength_area2,response2_area2,responsestrength2_area2,delay1,delay2,ITI,stim_start,stim2_start,stim_duration,react_start,react_end,react_strength,window,steps,across_factor,stim1_location_rad,stim2_location_rad,response1,response2,response1Err,response2Err,across_factor_label
52042,52042,124,156,2.220076664270064,0.9886092889332396,2.1545175238096084,True,2.6850137468295974,1.0405451608417262,2.1267279839023385,1.0619759288292197,-3.0808162745798047,True,1.4666612838553224,0.0039393621894634,2.83182905577556,0.9886516194366588,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.1642082724729685,2.722713633111154,2.173402324086201,2.758421401302578,0.009194051613232317,0.03570776819142418,0.0%
52045,52045,288,313,-1.2891060413816025,0.9994670911226372,1.2240056384561793,True,-0.8443743808909975,1.010087295096478,-1.3512620546086584,1.0453707671190178,-1.0216079880164874,True,0.9861283595459044,0.0006832757926429,-0.8447577133707892,1.0054273921140202,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.2566370614359172,-0.8203047484373345,-1.3201840479951303,-0.8445660471308933,-0.06354698655921304,-0.02426129869355878,0.0%
52049,52049,256,151,-1.86421287769203,1.0525873559821062,-1.880488580163301,True,2.766469145106104,1.040924083292554,-1.8944669382327928,1.0523605337384818,2.887349192575092,True,1.2551189164374574,0.1519669500907765,2.745327329151957,1.0570404034034568,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.8151424220741026,2.6354471705114375,-1.8793399079624113,2.7558982371290313,-0.06419748588830877,0.1204510666175937,0.0%
52053,52053,113,38,2.0006570584261216,0.9928652574148348,2.212186019400581,True,0.888571066583488,1.12909324519298,1.9451789252593,1.0491814887798074,1.4374070323591048,True,1.4549713857044788,1.5201376874801242,0.6056007230592741,1.0553763107792289,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.9722220547535925,0.6632251157578453,1.9729179918427109,0.7470858948213808,0.0006959370891184411,0.08386077906353549,0.0%
52056,52056,269,38,-1.5542057733737806,1.0393323896279103,0.9045217941412722,True,0.5733477824571248,0.951723752892268,-1.5618224746483516,0.9494549572477848,-0.4850297328585192,True,0.0053386026668066,0.00100402825698,0.7127239576797733,1.0399120406973783,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.5882496193148397,0.6632251157578453,-1.558014124011066,0.6430358700684491,0.030235495303773566,-0.02018924568939618,0.0%
52057,52057,157,341,3.0383698428439185,0.9927381421468918,-2.9776571260350275,True,-0.4508287322679821,1.0018185029052986,2.7067320686238365,1.049486160351099,-0.559685228622221,True,1.043784228003251,0.0050087718102048,-0.4624145079188149,0.9371820066221446,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.7401669256310974,-0.3316125578789224,2.8725509557338773,-0.4566216200933986,0.13238403010277988,-0.12500906221447614,0.0%
52058,52058,141,335,2.21868023000568,1.0023362081866187,3.1026044426179835,True,-0.6718331169440391,1.0259065883582117,2.4245692196162207,0.99970587722925,1.3860825421145757,True,0.0029355673916265,0.3825015766232292,-0.3138862690211668,1.014850319458512,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.4609142453120048,-0.4363323129985819,2.32162472481095,-0.492859692982603,-0.13928952050105492,-0.056527379984021055,0.0%
52061,52061,88,34,1.370336172891385,1.0002148805088271,1.508869235085278,True,0.637790032200404,1.0472511676486993,1.4546950679048332,1.0429348916551338,1.6267906231574245,True,0.3998215908191653,1.4627722727748529,0.6705382440220472,1.0289555229260303,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.53588974175501,0.5934119456780721,1.4125156203981089,0.6541641381112253,-0.12337412135690107,0.06075219243315319,0.0%
52074,52074,249,281,-1.8268474774189,1.0685636318013978,2.502891154624676,True,-1.1277590824694543,0.9942380210840956,-1.9064110331895008,0.9888266187866132,-1.7448125710741744,True,0.0067702202272993,1.249722413438002,-1.4560229346067688,1.0522255425971614,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.937315469713706,-1.3788101090755198,-1.8666292553042003,-1.2918910085381117,0.07068621440950572,0.08691910053740817,0.0%
52085,52085,108,320,2.118537491805464,1.0034836665187403,2.0691003929182807,True,-0.6817179981322563,1.047104789057923,1.7844250353707547,0.9769865476818752,2.6949577861160177,True,1.518524002361895,0.004933106847044,-0.7158458222737838,0.9979368988251522,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.8849555921538759,-0.6981317007977319,1.951481263588109,-0.6987819102030199,0.06652567143423303,-0.0006502094052880979,0.0%
52096,52096,256,284,-1.9115689865207823,1.0411508162856415,-0.3971926615942056,True,-1.2204629654049794,1.014255510032573,-1.896442539545793,0.9935880192586428,-0.5592670703958694,True,0.2302648783038899,1.5599191301607762,-1.1921436524066475,1.029027883312407,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.8151424220741026,-1.3264502315156905,-1.9040057630332876,-1.2063033089058135,-0.088863340959185,0.12014692260987704,0.0%
52112,52112,123,204,2.009338079981444,1.0359090545072138,1.8843195062179456,True,-2.805186307147056,1.023611227334407,2.140541257522912,1.0062160809700038,0.2577087723647913,True,1.366867063965896,9.266743719836914e-05,-2.717983642016551,0.9952253455909672,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.1467549799530254,-2.722713633111154,2.0749396687521777,-2.7615849745818037,-0.07181531120084769,-0.038871341470649884,0.0%
52117,52117,298,325,-1.1266140441233738,0.995833079964088,-0.7947823459764903,True,-0.8067966656892105,0.9769972913555864,-1.1565878315047813,1.0282476941276415,-2.8927238123937213,True,1.377262114862169,0.0067478101200528,-0.7743399719967032,1.0291049216546733,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.0821041362364845,-0.6108652381980155,-1.1416009378140777,-0.7905683188429569,-0.05949680157759322,-0.1797030806449414,0.0%
52119,52119,8,277,0.0897964667160421,1.03771401759257,-0.1987706309772056,True,-1.4466764093944946,1.0746618243066253,0.0733261746839939,1.0506715691265476,0.1744251268150533,True,1.4228085904093204,1.4073958793136183,-1.5222901326513842,1.0559242937947275,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.13962634015954636,-1.448623279155293,0.08156132070001698,-1.4844832710229394,-0.05806501945952937,-0.03585999186764633,0.0%
52122,52122,38,51,0.5778923678456149,1.0490102455141743,2.3255386275323096,True,0.9288233565403636,0.970267605201408,0.6037006329651352,0.9900952638284044,0.5939834836087785,True,0.0077124101261557,1.349148784209503,0.7798957634160999,1.0248099993146351,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.6632251157578453,0.8901179185171081,0.590796500405375,0.8543595599782314,-0.07242861535247028,-0.035758358538876656,0.0%
52123,52123,31,252,0.3536516912200014,1.0196299077205655,-0.2404064005050805,True,-1.857811246337048,1.0142861266067564,0.2157767469349709,1.0834827710702113,2.5401788248649173,True,0.0059716837734377,0.0008820443074309,-1.8528387595352669,1.0305635946565193,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.5410520681182421,-1.8849555921538759,0.28471421907748606,-1.8553250029361574,-0.25633784904075607,0.029630589217718436,0.0%
52144,52144,118,344,2.125008167653265,0.9354177840053588,-2.6739013968382617,True,-0.3481966584059659,0.9992699364605848,1.9921515314906333,1.023674178587905,1.6672972079492283,True,0.0021711656027303,1.32846132262283,-0.2085743341405692,0.998956575503762,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.059488517353309,-0.27925268031909223,2.0585798495719487,-0.27838549627326703,-0.0009086677813603914,0.0008671840458252637,0.0%
52147,52147,192,334,-2.9827245489823286,1.064091028496174,-0.4446154801209439,True,-0.4584243593070341,1.0205392806439977,-3.0848183997256107,1.0971912311138878,-0.1842873585574791,True,0.0017391099012508,0.0047869077571861,-0.5102445951957465,0.9646790018210452,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.9321531433504733,-0.45378560551852587,-3.0337714743539697,-0.4843344772513909,-0.10161833100349635,-0.030548871732865097,0.0%
52149,52149,182,256,-2.918102775300732,1.0233375185144775,2.7462282116329533,True,-1.7411484551130134,0.9756374871398432,3.077306787029707,0.994133276954372,-1.6973119837979598,True,0.0016340488351889,0.0033661636132939,-1.95716515092022,0.9750817789704044,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-3.1066860685499065,-1.8151424220741026,-3.0619906477253056,-1.8491568030166168,0.04469542082460087,-0.03401438094251422,0.0%
52153,52153,232,7,-2.2148811427375934,1.0113855055249636,-1.5181423038443904,True,0.1141248300542124,1.0531641058167651,-2.2684983320525824,1.1004100557466143,0.7011084828176233,True,0.0059144153517436,0.0081769634858841,0.2851213782830508,1.0552763866535062,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.2340214425527414,0.12217304763960307,-2.241689737395088,0.19962310416863094,-0.007668294842346753,0.07745005652902788,0.0%
52161,52161,72,52,1.1038030873523592,0.9991662312902748,0.2119157023774628,True,0.9457625479123256,1.0432231464267578,1.3126536514333838,1.0188860625111291,1.5614084283307672,True,0.0289498741536319,0.0013426028739575,0.9364971003533548,1.0497369138523396,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.2566370614359172,0.9075712110370514,1.208228369392871,0.9411298241328403,-0.048408692043046264,0.0335586130957889,0.0%
52167,52167,260,296,-1.7916838726679247,1.0416770071513115,0.2228120748544244,True,-1.3027477900785498,1.0353293168904063,-1.6242733818261377,0.9994141077114004,-1.7105536193637745,True,0.0005998588973253,1.4722812851074911,-1.042698288304574,1.0635881366803823,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.7453292519943293,-1.1170107212763707,-1.7079786272470314,-1.1727230391915617,0.03735062474729787,-0.05571231791519105,0.0%
52171,52171,204,187,-2.8049469356581005,1.039610159224447,-2.9101068231219034,True,-2.9751065655167728,0.9924022151148956,-2.8517782210003166,0.9770312781575582,2.216808520559892,True,1.359520370604431,0.009699500847291,-2.9837736513442703,1.027840245498544,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.722713633111154,-3.01941960595019,-2.828362578329209,-2.9794401084305218,-0.10564894521805487,0.039979497519668325,0.0%
52175,52175,124,55,2.1656144641054254,1.0531592396982277,-2.193938643603416,True,0.8573173581169631,0.9625982107612964,2.2364301906134263,1.091692121341857,0.9720944339274412,True,0.8498453338805245,0.0181316605749977,1.0583613677727952,1.0565460517890295,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.1642082724729685,0.9599310885968813,2.201022327359426,0.9578393629448785,0.03681405488645737,-0.002091725652002686,0.0%
52178,52178,323,172,-0.7481489952012662,1.0277689371357397,-2.7877164313559653,True,-3.1099669043636347,0.9605842000816188,-0.5785573440053522,0.9959708681970272,0.4856475000132572,True,0.2715360404568858,0.8940095846527584,2.9045767976706847,1.0400938922219334,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.6457718232379017,3.001966313430247,-0.663353169603309,3.0388976002433186,-0.017581346365407334,0.03693128681307155,0.0%
52181,52181,330,230,-0.5955263144069795,1.0166590543872265,1.2715098071487043,True,-2.248368116472103,1.0209825397322825,-0.4030697997017513,1.0034406288894948,-0.5220963905708396,True,0.6006071874584339,1.2754867514992283,-2.3683329660638006,1.009525747431138,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.5235987755982991,-2.2689280275926285,-0.49929805705436525,-2.308350541267952,0.024300718543934,-0.03942251367532365,0.0%
52184,52184,205,264,-2.7902691661322363,1.0184086319086831,-2.6055351197557752,True,-1.7059530034740835,0.944730061614864,-2.831600286353775,1.0937883018941568,-2.697623202409772,True,1.1882389547972465,0.0171511325629195,-1.4363951287703467,1.0693149125257522,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.705260340591211,-1.675516081914556,-2.8109347262430058,-1.5711740661222149,-0.10567438565179504,0.10434201579234115,0.0%
52188,52188,142,132,2.440327258284541,1.0314534787407283,1.357084017750502,True,2.165071724962825,1.0096653190579166,2.529153085459795,1.0249402779279788,0.6349860117227559,True,0.0052637193189364,0.0029184763264,2.365984303260378,1.0117184124584433,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.478367537831948,2.303834612632515,2.484740171872166,2.2655280141116014,0.00637263404021791,-0.0383065985209136,0.0%
52196,52196,164,308,2.924001767259237,1.0027258279319635,0.7683151093483569,True,-0.8972507896501611,0.9893466787671876,2.848810821360824,1.0105284445638942,-1.0542273048905566,True,0.0057101955654076,0.0020833347261997,-1.0830498572867249,1.0199171531467557,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.8623399732707004,-0.9075712110370509,2.8864062943100306,-0.990150323468443,0.024066321039330155,-0.08257911243139217,0.0%
52199,52199,78,248,1.2365363324074752,1.0454885966982668,-0.5684640755855357,True,-2.096922830008574,1.0393919436691232,1.2775267480150785,0.9837674566713684,-1.1819711085313245,True,0.0032966056747772,0.0043624438721932,-1.9254305239914244,0.9924047727143768,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.361356816555577,-1.9547687622336491,1.2570315402112762,-2.011176676999999,-0.10432527634430076,-0.056407914766349855,0.0%
52200,52200,188,74,-3.0135602300177013,1.0362676538538995,2.8672129887188955,True,1.3770796371713805,1.0729986959546207,-2.9815934265715383,1.0157608109936107,-1.8956669504655503,True,0.0067581437334883,0.00209459695768,1.302767284695157,1.0298518131672671,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-3.0019663134302466,1.2915436464758039,-2.99757682829462,1.339923460933269,0.004389485135626553,0.04837981445746519,0.0%
52215,52215,156,265,2.7643145837717005,0.9613038771901908,-0.2813799778864958,True,-1.6597977685205143,1.0729227839797937,2.7112484776842343,1.0051935427710317,1.9241245267331384,True,0.6908356555221598,0.0034402298335585,-1.6895346236098483,1.0218025220428593,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.722713633111154,-1.658062789394613,2.7377815307279674,-1.6746661960651814,0.01506789761681346,-0.016603406670568477,0.0%
52228,52228,138,356,2.449589979843849,0.9899249158485038,2.3278455862150973,True,0.1276642120071885,1.0156462430230628,2.552534512286464,1.0391256235444977,3.0120251040803607,True,1.2552096480305337,0.0183915029983711,-0.1519778210371734,1.0511341293515428,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.4085543677521746,-0.06981317007977328,2.501062246065156,-0.012156804514992015,0.09250787831298136,0.05765636556478126,0.0%
52230,52230,276,201,-1.47120731017142,1.079992449857345,-0.5659812989919868,True,-2.9691103561439665,1.0704849521832265,-1.5795830738140153,1.0403859939076632,-2.6782576764728185,True,1.3833497065845142,0.0414842457348364,-2.9262527053199463,1.028291505759017,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.466076571675237,-2.7750735106709836,-1.5253951919927176,-2.9476815307319564,-0.059318620317480475,-0.17260802006097278,0.0%
52237,52237,254,57,-2.036865611074462,0.9736343811563032,-2.0414559470686924,True,1.0201965504718202,1.0143311568818385,-1.80090773310219,1.0461921318579743,-2.9614062230822884,True,1.438278607176193,0.0051785100234992,1.007258466502792,1.0387417476147385,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.8500490071139888,0.9948376736367679,-1.918886672088326,1.0137275084873059,-0.06883766497433716,0.018889834850538013,0.0%
52245,52245,13,194,0.1633102430267911,1.0571697228140828,-0.4889086046452849,True,-2.8550077789842536,1.0391897735788926,0.3178537049512357,1.124828010928415,1.6152207544872468,True,0.8413555263977235,0.0117558579666913,-2.8755624368496675,1.0348071784183384,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.22689280275926285,-2.897246558310587,0.24058197398901315,-2.865285107916961,0.013689171229750295,0.03196145039362625,0.0%
52248,52248,279,106,-1.5134656635912491,1.0289313969258616,-2.5333485410105983,True,1.847430896492916,0.9651518563045935,-1.4407425430340517,1.0609137322902928,-1.6660920644610513,True,0.0112583801645785,1.3277119010832756,1.7549159041211582,1.0300603806504007,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.413716694115407,1.8500490071139892,-1.4771041033126502,1.8011734003070368,-0.06338740919724324,-0.04887560680695248,0.0%
52249,52249,158,36,2.575352645608396,1.045818565067928,-0.243309230021093,True,0.5440979339213363,1.042578652471842,2.7050258569327217,1.049525205170286,2.781557757768056,True,0.0023925353640161,0.0022963999239013,0.6096240521158679,1.0046669689151435,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.7576202181510405,0.6283185307179586,2.6401892512705585,0.5768609930186024,-0.11743096688048203,-0.05145753769935626,0.0%
52250,52250,31,69,0.4251006654203986,1.020368400650672,0.594626368248337,True,1.2322209260720731,0.9956694781719292,0.5699811652682115,1.0059820416260936,-2.82258971418278,True,0.014426203634901,0.9704886632801212,1.1769336466541014,1.015257008795614,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.5410520681182421,1.2042771838760873,0.4975409153443051,1.2045772863630866,-0.04351115277393692,0.00030010248699926286,0.0%
52252,52252,258,211,-1.738758285334459,1.0417086224031102,-2.879702979481624,True,-2.713254273498888,0.9948434047886584,-1.919589081266892,0.9993721562673004,-2.1086868663949976,True,0.003393012192466,0.0045127733981834,-2.723623400312498,1.0140576765496898,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.7802358370342164,-2.600540585471551,-1.8291736833006753,-2.718438836905693,-0.04893784626645894,-0.11789825143414222,0.0%
52261,52261,21,288,0.2777834352957272,1.054015522712407,0.2509431000489464,True,-1.0631083777542754,1.070021212926995,0.3425862103753989,1.021798210360264,-0.0117621929429793,True,0.0021752058968042,0.4202836851927021,-1.3391352713674811,1.0799568602785716,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.3665191429188092,-1.2566370614359172,0.3101848228355628,-1.2011218245608783,-0.056334320083246375,0.05551523687503892,0.0%
52265,52265,60,121,0.8955173826412665,0.9722284626636916,2.377368384300624,True,1.970889799312998,1.0058268402998145,0.9587499047469212,1.001217200305897,0.6440375198831659,True,0.0024904269465176,1.4623213584646892,2.09289082775673,1.0025702986656757,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.0471975511965976,2.111848394913139,0.9271336436940931,2.0318903135348627,-0.12006390750250456,-0.0799580813782761,0.0%
